9,6,0,0,0,0
10,2,0,0,0,0
136,187,4,1,1,0
26,79,9,0,0,0
26,26,42,80,0,2
0,4,0,0,0,0
14,47,0,0,2,5
363,137,1,0,16,0
244,451,0,0,21,0
167,192,0,0,0,0
11,8,3,0,0,0
9,13,0,0,0,0
25,164,0,0,1,0
0,1,0,0,2,0
84,87,0,0,2,0
2,1,0,0,0,0
138,65,3,0,25,0
52,82,2,0,12,0
1,1,0,0,0,0
616,836,13,0,10,0
2,0,0,0,6,0
276,362,26,0,15,0
7,10,0,0,28,0
97,25,0,1,15,0
120,183,8,3,0,0
98,99,0,0,0,0
1,21,0,0,0,0
71,55,0,0,1,0
45,23,1,0,0,0
42,96,17,0,0,0
219,380,30,6,101,5
18,33,1,0,0,0
76,121,2,3,3,0
0,14,1,2,0,0
493,729,143,78,63,4
10,17,0,0,0,0
150,265,14,17,5,0
2,2,0,0,0,0
13,39,0,0,2,2
8,29,15,0,0,0
8,5,0,0,5,0
36,96,0,0,23,0
4,29,0,0,6,2
6,9,0,0,4,0
106,173,1,0,38,0
70,150,4,0,17,0
70,88,0,0,2,1
6,15,0,0,4,2
82,382,32,7,31,3
4,18,0,0,6,0
88,76,0,3,69,50
61,73,0,0,34,5
154,205,7,0,7,0
38,22,7,0,0,0
357,794,1,0,15,0
30,68,7,2,0,0
16,13,22,24,37,31
0,2,1,1,1,0
154,138,0,0,0,0
17,21,0,0,0,0
366,179,27,4,27,1
31,11,0,0,0,0
95,279,0,0,20,0
17,31,0,0,0,0
0,3,0,2,0,0
142,139,24,0,5,0
30,138,4,1,1,0
131,162,12,12,0,0
15,42,1,0,10,25
252,245,1,2,26,0
353,391,6,0,0,0
193,127,0,1,13,0
25,65,0,1,0,0
7,73,10,16,9,26
135,433,14,10,31,8
80,64,0,0,10,0
169,151,3,1,0,0
1,22,1,10,0,0
42,75,0,0,0,0
22,43,0,0,1,0
122,114,2,0,3,0
25,82,0,0,0,0
119,151,0,0,1,0
37,65,4,0,2,0
17,16,0,0,0,0
109,169,0,0,0,0
305,233,0,0,0,0
541,754,12,0,73,0
184,187,1,0,32,27
5,14,19,16,0,1
22,36,0,0,0,0
274,87,2,0,3,0
45,58,0,0,1,0
13,28,0,0,0,0
11,27,0,0,0,0
0,0,2,0,14,0
283,405,3,0,19,0
152,140,0,0,101,0
228,120,8,0,10,4
9,6,0,0,0,0
77,82,0,0,15,0
84,104,4,0,0,0
34,64,20,0,6,0
1,0,0,0,0,0
23,23,0,0,0,0
15,12,42,1,0,0
22,26,0,0,0,0
92,158,1,2,1,0
12,138,0,0,0,0
44,14,2,2,67,1
30,28,1,3,0,0
115,164,4,19,215,135
39,24,0,0,0,0
13,38,0,0,0,0
150,145,0,0,0,0
145,405,2,0,2,0
3,13,0,2,1,0
473,207,0,0,1,0
75,57,0,0,4,0
515,491,42,0,13,0
301,182,6,0,12,0
34,30,0,0,3,0
253,341,22,0,19,0
16,20,5,0,0,0
2,5,0,0,0,0
246,125,2,0,5,0
10,25,1,0,0,0
0,0,0,0,0,0
311,476,165,23,6,1
129,183,0,0,0,0
3,0,0,0,0,0
35,16,0,0,0,0
6,0,15,14,0,0
7,72,4,0,50,0
38,32,0,0,0,0
75,66,1,0,3,0
372,460,4,0,14,0
63,54,0,0,7,0
19,22,7,0,0,0
17,19,0,0,1,0
12,20,0,0,0,0
61,58,0,0,0,0
238,33,21,0,28,0
20,29,8,1,0,0
17,47,0,1,14,1
2,13,0,0,0,0
10,38,1,0,69,0
89,111,0,0,1,0
7,28,8,1,1,0
6,1,0,0,0,0
1,1,0,0,0,0
6,8,0,0,10,0
99,99,0,0,2,0
751,703,21,0,20,0
3,13,0,0,0,0
66,48,34,0,0,0
21,43,1,0,17,0
10,29,8,6,2,1
8,3,0,0,0,0
62,54,6,0,0,0
518,740,0,0,0,0
68,96,27,0,9,0
0,1,0,0,0,0
15,60,0,0,1,0
10,13,0,1,14,0
7,39,0,0,15,0
28,59,17,0,12,0
22,55,2,0,33,0
20,13,23,14,0,0
6,44,0,0,3,0
60,15,0,0,19,0
24,97,6,2,35,0
50,127,9,33,26,90
0,10,0,0,2,0
360,540,40,13,109,4
38,113,3,0,24,0
6,4,1,0,3,0
143,172,4,0,11,0
0,2,1,0,0,0
14,25,0,0,6,0
10,10,21,0,0,0
22,12,1,2,30,1
8,30,0,0,1,0
29,3,0,0,0,0
20,47,0,0,0,0
36,31,0,0,1,0
2,0,0,0,0,0
896,1283,5,0,6,0
1,1,0,0,0,0
6,6,6,27,0,0
263,333,18,13,1,0
9,48,0,0,5,0
1,1,0,0,0,0
32,72,2,0,1,0
16,2,39,29,1,1
11,21,0,0,0,0
96,74,1,0,0,0
3,0,0,0,0,0
53,95,73,0,0,0
109,130,0,0,2,0
78,35,1,0,0,0
42,112,1,0,10,0
54,31,0,0,9,0
9,15,0,0,0,0
63,61,11,5,0,0
20,42,5,0,0,0
2,11,0,0,0,0
333,292,0,0,11,0
16,52,31,58,0,1
0,3,0,0,0,0
2,17,0,0,0,0
72,221,14,0,23,0
447,539,19,1,26,5
1,11,0,0,1,2
1,104,0,0,0,0
52,69,0,0,0,0
21,28,0,0,0,0
136,102,0,0,0,0
192,105,0,0,0,0
64,44,1,0,0,0
38,50,0,0,1,0
50,150,0,0,0,0
295,204,0,0,0,0
2,6,0,0,0,0
136,72,0,2,0,0
0,2,8,0,0,0
7,1,7,5,0,0
168,200,4,0,0,0
0,1,0,0,0,0
3,2,15,20,0,0
2,22,1,0,0,0
178,167,10,0,29,0
53,73,23,2,2,2
4,1,0,0,1,0
78,48,4,0,25,0
151,233,91,41,102,38
19,54,1,2,0,0
264,299,8,0,98,0
487,261,1,0,22,0
52,186,0,1,41,3
21,162,9,0,37,0
50,73,10,0,0,0
96,56,21,0,0,0
20,9,0,0,1,0
7,18,0,0,0,0
1,0,0,0,0,0
1,2,0,0,0,0
58,118,0,0,15,0
159,134,0,0,31,0
9,77,0,0,54,0
532,902,0,0,154,0
322,483,5,0,12,0
4,31,0,0,4,0
6,7,6,0,0,0
4,2,0,0,2,8
30,26,0,0,7,0
1,0,1,0,1,0
12,24,14,0,1,0
12,49,0,0,5,1
343,289,6,0,15,0
5,20,1,0,3,0
117,68,0,0,77,0
7,7,0,0,17,23
19,23,0,0,8,0
30,65,1,0,48,0
27,39,0,0,0,0
24,14,6,0,28,0
33,38,0,0,32,0
18,34,0,0,15,0
26,123,0,1,22,5
1840,46,38,0,232,0
202,64,9,0,293,0
28,40,2,0,17,0
17,3,0,0,8,0
1,0,0,0,0,0
1,0,0,0,1,0
57,51,0,0,8,0
3,2,0,0,1,0
2,1,0,0,0,0
26,14,3,0,4,0
7,2,0,0,0,0
38,81,0,0,8,42
68,182,0,1,14,0
33,43,15,0,50,0
90,104,0,0,1,0
0,8,8,0,3,0
1,0,0,0,0,0
7,19,80,0,2,0
383,429,17,11,53,14
1,1,1,10,15,0
486,202,18,0,3,0
29,17,26,2,18,0
2,4,0,0,0,0
23,148,0,0,35,0
24,84,0,4,12,2
52,19,0,0,0,0
63,69,4,2,0,0
0,0,0,0,0,0
0,1,0,0,0,0
125,81,8,2,8,0
27,56,0,0,0,0
15,105,2,0,0,0
12,6,0,0,4,0
8,4,1,0,0,0
76,29,30,10,6,0
1,1,0,0,1,0
109,47,0,0,0,0
29,43,0,0,0,0
43,39,40,78,1,0
9,14,14,19,1,0
10,22,0,0,0,0
129,64,0,0,2,0
183,246,0,0,1,0
79,70,0,0,25,0
144,168,1,0,12,0
185,433,7,0,49,0
42,155,1,0,9,0
682,161,56,0,1,0
9,47,3,0,58,0
19,4,44,7,0,0
6,2,0,0,0,0
132,67,25,1,105,1
117,62,0,0,0,0
12,23,0,0,3,0
64,137,5,0,32,0
13,2,0,0,23,0
40,39,23,0,19,0
77,105,8,1,48,0
201,133,2,0,4,0
271,285,1,0,0,0
9,1,0,0,1,2
24,37,15,12,87,22
80,78,2,0,1,0
135,80,54,82,23,0
69,53,5,0,3,0
66,73,1,0,1,0
36,29,0,0,0,0
4,7,2,4,2,0
96,134,0,0,0,0
39,8,0,0,0,0
25,68,20,22,2,0
158,158,5,9,0,0
39,64,5,1,0,0
71,67,0,0,0,0
51,58,1,0,3,4
12,80,5,5,35,0
34,18,0,0,0,0
403,438,18,0,15,0
150,113,0,0,3,0
14,24,0,0,0,0
64,83,4,0,6,0
89,64,6,0,0,0
4,12,0,0,15,0
58,35,0,0,0,0
10,8,2,0,2,0
35,4,1,0,0,0
39,78,5,0,4,0
20,43,0,0,13,4
0,10,0,0,0,0
2,0,0,0,1,0
24,4,1,0,10,0
9,3,1,0,2,0
22,9,5,1,23,2
11,14,9,6,2,0
66,40,3,0,0,0
13,10,0,0,3,0
12,1,2,0,0,0
7,18,0,0,0,0
12,14,0,0,0,0
7,79,0,0,0,0
134,184,14,5,16,2
20,117,0,0,1,0
2,0,0,2,3,0
18,58,1,0,2,0
4,13,22,2,1,0
13,59,1,0,0,0
56,60,0,0,0,0
25,57,0,0,0,0
3,23,0,0,0,0
45,50,13,2,8,8
11,15,0,0,1,0
156,131,0,0,0,0
15,12,0,0,0,0
48,96,7,6,0,0
42,23,0,0,0,0
63,79,75,108,19,8
28,51,0,0,1,0
28,48,0,0,0,0
0,30,0,0,0,0
0,1,0,0,0,0
112,86,5,0,13,5
27,51,1,0,1,0
56,61,1,0,0,0
107,33,0,0,1,0
0,0,2,0,0,1
453,444,5,3,19,0
38,37,0,0,0,0
38,49,0,0,0,0
0,1,0,0,0,0
46,76,0,0,4,0
3,0,0,1,0,0
32,17,0,0,7,0
97,156,2,24,1,0
45,10,9,30,57,23
29,172,1,0,94,0
0,1,0,0,4,0
1,0,0,0,28,4
37,17,0,0,0,0
200,114,0,0,0,0
11,4,2,0,29,9
39,60,0,0,0,0
14,41,0,0,0,0
8,11,0,1,39,0
57,57,30,46,1,0
40,36,4,1,0,0
7,4,0,0,0,1
494,307,11,0,25,0
164,423,27,0,57,0
0,12,0,0,0,0
18,38,1,0,6,0
575,825,16,3,9,0
98,66,22,0,23,0
4,7,0,0,0,2
5,19,0,0,1,0
12,13,2,0,17,0
310,479,8,5,3,0
196,156,16,0,148,0
1,0,0,0,0,0
36,8,0,0,1,0
30,24,2,0,2,0
107,292,2,0,92,0
11,25,0,0,11,0
2,6,5,0,0,0
0,1,0,0,0,0
1,0,0,0,0,0
3,3,0,0,7,0
5,23,0,0,15,0
1,2,0,0,0,0
13,46,8,0,15,0
0,5,0,0,0,0
0,3,0,0,0,0
9,7,0,1,4,0
101,56,29,0,75,0
3,43,0,0,72,0
6,13,0,3,27,1
0,5,0,0,0,0
146,186,0,0,0,0
330,410,3,0,1,0
51,134,0,0,11,0
1,5,0,0,1,0
37,134,1,0,22,0
0,8,0,0,0,0
0,0,0,0,0,0
4,14,0,13,0,1
141,323,28,2,386,38
144,152,0,0,0,0
35,32,4,4,3,6
114,113,0,0,13,0
19,37,2,0,1,0
45,96,11,1,5,0
0,1,0,0,0,0
126,199,71,93,63,32
8,4,0,0,0,0
12,41,0,0,10,0
66,49,5,0,38,0
56,95,0,1,7,4
76,121,6,1,1,0
130,96,1,0,0,0
10,179,25,211,2,88
68,201,15,0,0,0
34,38,114,45,11,0
5,8,0,0,1,0
21,75,0,0,7,0
95,62,2,0,0,0
129,126,0,0,1,0
10,7,0,0,4,0
692,1269,0,0,1,0
1,14,0,0,0,0
61,58,4,1,0,0
0,1,0,0,0,0
4,44,12,0,0,0
0,0,9,0,14,5
31,53,15,0,1,0
61,77,4,4,12,1
68,81,1,0,0,1
19,27,1,8,0,1
71,77,6,0,5,0
115,41,24,2,0,0
6,7,0,0,0,0
57,3,2,225,7,0
45,36,0,0,0,0
0,3,0,0,0,0
5,20,0,0,0,0
61,46,14,106,16,0
0,0,0,10,0,0
103,109,1,0,1,0
268,143,11,0,0,0
40,88,8,0,38,0
39,58,2,1,2,0
83,66,0,0,0,0
0,18,0,0,0,0
66,54,20,0,12,0
23,54,0,0,0,0
134,103,1,0,0,0
2,7,0,0,0,0
152,150,2,0,0,0
245,257,9,0,5,0
88,51,0,0,8,0
12,24,0,4,0,0
18,34,5,0,0,0
3,52,5,6,1,0
343,150,12,2,32,0
185,162,2,0,41,22
0,0,0,0,0,1
443,217,5,0,1,0
36,110,0,0,3,0
275,207,3,1,4,0
22,46,0,0,1,0
125,51,0,0,1,0
178,195,3,0,206,0
12,12,0,0,1,0
12,3,0,0,0,0
95,44,0,0,5,0
80,350,42,3,126,8
23,40,0,0,8,0
47,99,2,0,20,0
3,91,1,1,74,0
168,304,31,5,5,1
725,304,51,0,6,0
77,125,4,0,50,1
18,41,3,0,6,0
51,75,2,0,6,0
10,11,4,0,0,0
195,192,4,0,44,2
79,123,5,0,12,0
88,74,0,0,8,0
115,356,165,3,4,1
323,662,20,0,305,0
32,40,1,0,0,0
87,60,0,0,2,0
27,11,0,0,1,0
158,162,4,0,0,0
11,20,0,0,0,0
11,50,0,0,1,0
36,40,1,0,0,0
790,378,69,0,26,0
2,48,0,0,0,0
77,52,100,115,69,67
37,19,0,0,0,0
0,4,0,0,0,0
242,208,0,0,0,0
923,783,0,0,37,0
306,209,10,0,77,1
66,61,0,0,0,0
62,93,6,0,1,0
82,65,0,0,11,0
128,142,0,0,27,0
249,231,60,0,7,0
33,35,0,0,2,0
7,2,0,0,0,0
18,16,0,0,17,0
10,46,0,0,41,0
5,0,0,0,9,0
87,113,17,9,7,1
99,91,23,15,48,0
1,7,1,0,1,0
3,0,0,0,0,0
20,41,2,1,4,0
82,28,2,0,0,0
64,114,0,0,0,0
2,12,0,4,0,0
12,8,0,0,2,6
4,5,0,0,0,0
41,41,0,0,12,6
5,132,0,0,0,0
19,268,0,1,2,1
1,0,0,0,0,0
83,123,169,126,10,0
63,90,8,0,1,0
38,86,17,0,1,0
33,84,0,1,0,0
78,82,15,0,4,0
97,145,1,0,2,2
11,28,0,2,6,9
478,233,0,0,16,0
319,351,14,0,10,0
0,5,0,0,0,0
9,5,0,0,37,66
134,283,7,0,0,0
98,129,0,0,0,0
370,482,6,0,75,0
0,15,0,0,0,0
98,124,0,0,1,0
121,131,0,0,1,0
61,63,0,0,1,0
112,33,0,0,0,0
14,15,23,54,0,0
35,39,3,0,0,0
15,12,0,0,3,0
10,7,0,0,0,0
3,213,0,6,0,0
147,108,17,0,0,0
31,46,0,0,0,0
252,236,9,3,11,0
39,105,2,0,0,0
0,1,0,0,0,0
4,26,0,0,3,0
127,229,2,2,2,3
145,321,52,0,18,0
0,1,0,0,0,0
50,15,30,71,14,10
113,26,13,0,58,0
24,43,0,0,42,50
6,3,1,0,7,0
26,4,0,0,0,0
87,104,2,0,0,0
8,12,2,0,0,0
35,54,0,0,0,0
29,44,9,0,43,1
134,258,1,0,0,0
5,15,0,0,6,0
1,18,0,0,0,0
36,72,0,0,70,0
4,5,0,0,0,0
133,172,20,4,45,0
2,0,0,0,0,0
13,34,0,0,14,0
1,10,0,0,18,0
16,43,1,0,2,0
50,36,0,0,0,0
43,69,3,3,57,0
305,285,16,11,75,0
74,111,10,0,89,0
272,767,6,0,11,0
4,4,0,0,0,0
135,101,3,0,0,0
380,427,62,35,2,0
315,250,20,0,7,0
20,18,2,0,0,0
2,12,0,0,39,0
451,502,1,1,31,0
3,65,40,61,1,5
61,65,1,0,3,0
634,539,174,65,0,1
19,112,0,0,0,0
30,112,0,0,0,0
82,75,1,0,3,0
13,40,0,0,0,0
42,12,0,0,1,0
148,136,21,1,0,0
147,271,1,0,18,0
2,5,0,1,0,0
70,22,0,0,0,0
0,0,0,0,1,0
9,19,0,0,2,0
0,7,0,0,0,0
95,92,1,0,2,0
7,8,0,0,1,0
16,5,0,0,0,0
69,119,49,89,63,11
9,67,0,0,0,0
11,59,3,0,3,0
3,3,0,0,2,1
1,0,0,0,0,0
32,19,1,0,0,0
33,29,0,0,0,0
335,408,16,7,47,0
3,61,0,0,0,0
3,5,0,0,0,0
53,104,2,0,5,0
270,362,10,3,2,0
28,26,5,0,0,3
3,0,0,0,0,0
0,9,0,0,0,0
256,268,0,0,0,0
74,81,0,0,0,0
75,173,0,0,0,0
28,102,6,0,110,0
57,100,1,0,42,0
35,136,2,4,137,0
0,3,0,0,0,0
0,0,0,0,3,2
7,22,0,0,0,0
161,207,8,2,76,1
128,338,7,0,64,0
116,229,0,0,64,0
95,235,0,0,3,0
249,123,0,0,1,0
9,14,0,0,0,0
457,137,3,0,124,0
626,587,91,8,11,0
9,16,23,16,0,0
0,4,0,0,0,0
2,0,0,3,0,0
259,200,0,0,2,0
54,86,0,0,0,0
11,10,1,0,0,0
1,3,0,1,0,0
114,200,27,0,0,0
83,135,3,0,0,0
17,60,3,0,15,0
207,71,1,0,0,0
76,378,22,0,36,0
31,38,4,1,18,1
621,624,88,0,6,0
0,1,0,0,0,0
64,46,0,0,0,0
20,16,0,0,1,0
5,0,0,0,0,0
1,0,0,0,0,0
237,215,33,0,64,0
8,0,5,0,0,0
235,425,2,0,27,1
24,38,0,2,6,3
90,176,3,2,4,0
107,108,6,5,1,0
8,26,0,0,1,0
29,35,0,0,0,0
65,190,7,4,51,8
6,16,0,0,1,0
6,4,1,0,0,0
71,40,0,0,5,0
132,382,38,1,76,0
22,88,1,4,0,0
38,33,2,0,0,0
177,297,11,2,93,3
113,40,2,0,0,0
1,1,2,29,20,0
1,0,0,0,0,0
11,54,5,0,3,0
28,26,0,0,0,0
266,337,38,5,33,1
1,20,0,0,0,4
0,0,0,0,2,3
129,94,35,15,4,0
222,121,0,0,41,1
23,14,60,8,2,0
1,14,0,0,0,0
6,4,0,0,0,0
27,26,3,0,0,0
3,0,17,3,2,0
22,21,4,0,0,0
30,40,10,0,1,0
179,65,0,0,0,0
110,84,6,0,0,0
197,148,14,13,26,0
115,130,0,0,69,0
5,47,0,0,0,0
314,613,4,1,12,0
11,13,0,0,4,0
10,18,0,0,6,0
6,0,0,0,0,0
52,44,0,0,0,0
56,97,6,18,0,0
29,57,25,52,3,0
68,28,0,0,0,0
472,622,47,13,106,1
35,8,108,58,7,4
0,0,1,1,0,0
494,411,20,2,0,0
4,58,0,0,0,0
14,17,0,0,8,0
82,48,2,0,98,39
106,50,0,0,3,0
177,198,1,1,0,0
29,2,3,24,38,3
44,36,13,22,2,0
43,18,0,0,4,0
5,7,0,0,0,0
107,58,25,7,1,0
89,192,3,3,2,0
13,29,0,0,0,0
54,169,3,0,0,0
12,7,0,0,0,0
134,120,25,36,0,5
215,307,11,0,10,0
16,100,0,0,0,0
11,12,0,0,0,0
8,4,2,0,2,0
3,5,0,0,3,0
13,17,0,0,0,0
78,37,0,0,33,8
3,5,0,0,0,0
74,29,22,0,1,0
207,189,4,0,0,0
23,39,0,0,0,0
26,228,0,0,1,0
5,6,3,1,0,0
141,227,2,0,0,0
31,129,16,5,0,0
4,17,0,0,0,0
105,125,5,4,0,0
130,149,7,0,0,0
97,112,0,0,0,0
55,67,0,0,8,0
1,3,0,0,0,0
21,28,0,0,0,0
63,95,0,0,6,0
129,184,1,0,9,0
2,82,0,0,0,0
50,131,0,0,0,0
24,35,0,0,0,0
42,49,0,0,25,0
510,379,15,1,199,0
131,264,1,0,7,0
11,15,1,0,0,0
42,181,1,0,9,0
26,35,9,0,2,0
87,90,4,0,18,0
0,1,0,0,6,0
78,57,1,1,12,9
1,2,0,0,0,0
289,201,30,0,28,0
0,4,5,4,0,0
70,56,0,0,0,0
30,25,16,10,0,0
5,1,9,30,1,0
29,55,0,0,2,14
73,78,1,0,0,0
24,107,0,0,31,0
0,1,0,1,0,0
89,66,0,0,0,0
0,4,0,0,0,0
19,83,2,8,12,1
103,131,1,0,24,0
3,0,0,0,0,0
7,18,0,0,0,0
82,192,0,0,0,0
1,46,1,1,0,0
9,2,1,0,0,0
1,1,0,0,0,0
89,92,2,0,0,0
44,20,1,0,2,0
6,65,0,2,0,0
153,133,1,0,2,0
50,32,11,34,0,0
2,3,0,0,3,0
36,12,0,0,21,11
100,46,4,0,7,6
135,40,11,0,0,0
66,73,0,0,0,0
18,13,0,0,2,0
90,200,12,2,4,2
9,60,0,3,0,0
1,0,0,0,0,0
4,4,0,0,0,0
37,17,7,5,36,2
3,6,0,0,0,0
73,109,1,0,2,0
23,10,1,0,0,0
57,104,24,0,0,0
8,15,0,0,0,0
36,97,0,1,24,0
25,15,5,0,0,0
48,70,55,84,31,23
15,29,0,0,0,0
41,61,1,0,0,0
283,202,114,191,8,13
4,21,0,0,0,0
45,88,0,0,0,0
209,129,0,0,0,0
77,137,0,0,0,0
112,372,54,28,49,23
10,16,31,41,0,0
75,75,0,0,3,0
31,42,0,0,0,0
246,270,11,0,1,0
109,126,6,1,0,0
97,87,15,19,6,1
106,191,0,0,0,0
10,7,0,0,0,0
32,124,1,7,3,0
16,43,0,0,0,0
12,70,6,2,3,0
30,163,0,1,0,0
6,29,7,0,0,0
49,43,2,0,0,0
22,77,0,3,0,0
79,268,14,22,36,14
12,52,0,0,0,0
6,0,0,0,0,0
118,252,0,0,1,0
24,34,1,0,2,0
202,97,0,0,17,0
11,30,0,0,0,0
31,37,17,93,2,0
51,65,1,0,5,0
40,212,0,0,2,0
4,58,0,0,0,0
129,65,5,17,20,39
9,18,0,0,0,0
74,67,0,0,0,0
54,53,0,0,0,0
0,4,0,0,0,0
102,72,0,0,38,93
2,0,0,0,0,0
45,58,2,0,0,0
81,110,0,0,0,0
202,473,2,5,6,0
295,286,0,0,2,0
43,54,0,0,3,0
35,62,0,0,0,0
20,29,4,0,21,0
333,350,25,0,0,0
8,27,0,0,0,0
177,97,15,1,39,3
170,77,7,0,7,0
0,2,0,0,0,0
33,17,29,12,0,0
61,4,5,51,1,0
162,114,10,1,10,0
158,189,49,13,0,1
27,24,36,2,1,1
78,190,1,4,4,8
102,158,2,1,29,1
2,1,1,0,0,0
191,244,89,0,150,1
1,0,0,3,0,0
54,143,3,2,1,0
230,100,33,11,5,0
208,158,0,0,4,0
12,37,1,1,0,0
297,171,10,0,5,0
35,32,0,0,0,0
46,34,2,4,1,0
33,20,0,0,23,0
13,29,1,3,0,0
242,437,41,0,119,0
103,88,0,0,1,0
204,267,6,0,2,0
65,26,0,0,18,0
0,24,0,0,0,0
129,189,41,9,47,5
59,131,3,0,11,4
1,87,0,0,0,0
108,203,0,0,1,0
86,5,2,0,7,0
24,19,0,0,4,0
108,90,35,4,0,0
1,0,1,0,0,0
16,108,0,6,54,12
17,7,1,0,23,1
71,88,0,0,43,0
120,417,72,2,227,3
654,1043,52,0,358,1
249,357,1,4,118,2
9,11,1,0,0,0
21,43,0,0,0,0
3,2,0,0,10,0
50,26,0,0,17,0
6,4,0,0,0,0
672,636,58,8,27,0
46,188,42,0,8,0
479,257,2,0,1,0
23,21,1,0,2,0
29,33,1,4,0,0
9,12,0,0,0,0
1,2,0,0,7,2
31,40,0,0,0,0
3,14,0,0,0,0
1,7,1,1,1,0
18,26,0,0,0,0
631,318,0,1,16,0
150,379,0,0,4,0
18,7,1,3,0,0
7,6,0,0,1,0
11,62,0,0,0,0
34,19,4,2,0,0
16,78,38,4,82,12
24,7,0,0,2,0
53,46,0,0,0,0
91,78,0,0,0,0
186,355,34,8,48,1
103,193,3,2,1,0
14,1,0,0,0,0
5,16,0,0,11,0
86,40,4,1,1,0
486,106,18,402,45,0
11,102,41,15,24,0
163,260,1,10,26,11
962,854,178,124,218,21
71,87,4,4,4,0
131,327,0,3,3,21
7,23,0,0,18,0
37,32,0,0,110,59
5,107,0,0,3,0
8,5,0,0,1,0
2,21,0,2,1,0
0,0,0,0,3,0
84,141,0,0,0,0
208,338,1,0,0,0
27,42,0,0,0,0
57,135,0,0,41,0
54,48,66,79,33,27
6,11,0,0,6,0
9,4,1,0,3,0
2,19,0,0,27,0
36,56,0,0,0,0
54,62,0,0,25,0
390,429,1,0,12,0
27,133,44,0,33,0
335,214,5,0,2,0
27,128,1,0,2,0
104,200,93,99,17,14
23,43,13,13,38,13
28,22,0,0,1,0
56,63,0,0,1,0
67,65,2,0,19,0
131,131,0,0,0,0
19,44,7,0,1,0
245,287,4,0,11,0
2,0,0,0,0,0
0,3,0,0,0,0
11,30,0,0,23,0
0,15,1,0,1,0
52,98,0,0,2,0
97,137,3,0,10,0
49,52,0,0,0,0
11,29,0,0,0,0
81,169,0,0,0,0
60,75,0,0,3,0
31,41,7,0,1,0
7,28,0,0,56,0
189,414,3,0,4,0
47,49,0,0,0,0
40,68,8,1,47,0
3,1,0,0,0,0
3,1,0,0,0,0
1,2,0,0,0,0
14,18,0,0,6,0
104,43,6,169,25,0
4,3,2,0,0,0
209,281,8,0,98,0
54,62,1,0,2,0
608,441,282,109,113,19
160,108,0,0,1,0
66,39,195,251,1,0
0,0,0,0,1,0
47,81,0,0,0,0
12,37,0,0,0,0
103,60,0,0,0,0
68,15,81,0,52,0
1,0,0,0,0,0
38,73,0,0,1,0
47,49,1,0,0,0
82,68,0,0,1,0
37,8,0,0,7,0
23,31,2,2,0,0
17,180,18,0,113,0
99,59,0,0,0,0
4,4,0,0,8,0
99,105,106,5,12,0
52,35,17,1,3,0
6,2,44,11,5,3
108,87,1,0,9,0
30,44,0,0,0,0
250,129,40,1,3,0
376,203,5,5,21,73
37,83,0,0,0,0
12,19,0,0,6,0
9,2,0,0,6,0
0,2,0,0,0,0
93,97,0,0,3,0
42,93,0,0,20,0
598,471,14,7,45,0
63,96,0,0,0,0
65,79,2,0,0,0
28,36,34,3,3,0
35,45,10,0,0,0
25,160,55,75,120,16
62,45,4,0,1,0
18,20,3,0,0,0
6,5,0,0,0,0
323,385,50,7,1,0
63,177,6,7,6,2
9,13,0,0,1,0
12,15,0,0,0,0
7,2,0,0,0,0
14,43,1,1,25,1
370,528,39,12,81,2
30,65,0,0,2,0
17,26,0,0,11,0
209,266,3,0,98,17
3,0,0,0,0,5
77,92,2,0,32,0
24,19,0,0,0,0
4,29,0,0,0,0
1,0,5,35,0,0
26,97,10,17,0,0
538,333,4,0,0,0
107,96,0,0,0,0
96,103,0,0,0,0
63,55,63,24,8,0
15,24,0,0,0,0
15,13,0,0,0,0
53,15,0,0,0,0
196,357,60,0,124,0
64,47,3,0,0,0
13,185,0,0,0,0
3,8,0,0,1,0
7,3,0,0,0,0
224,129,39,21,2,2
1,2,1,0,0,0
59,102,1,2,0,0
73,62,41,0,1,0
322,762,388,1,117,2
1,14,1,15,0,0
68,47,0,0,9,0
4,12,0,0,0,0
4,1,0,0,0,0
77,102,1,0,15,2
13,104,25,5,10,3
22,44,30,0,24,0
0,3,0,0,0,0
172,338,9,0,5,0
0,1,0,7,0,0
60,145,3,2,0,0
8,8,0,0,2,0
18,39,0,0,9,0
36,27,0,0,0,0
9,1,0,0,0,0
4,3,0,0,0,0
7,7,0,0,0,0
378,92,0,0,0,0
14,20,10,0,0,0
66,57,31,13,67,13
55,72,3,0,1,0
56,145,6,0,0,0
1,3,2,2,1,1
19,25,2,0,13,8
298,610,0,0,75,0
57,95,28,13,0,0
93,87,8,0,2,0
112,108,40,51,5,0
407,534,136,51,5,0
100,90,7,0,1,0
44,21,4,0,1,0
271,418,3,4,10,8
57,140,1,0,1,0
50,36,1,2,11,0
132,149,4,2,0,0
20,40,0,0,0,0
11,69,2,0,2,0
6,13,0,0,3,0
476,431,33,0,1,0
2,6,0,0,0,0
334,288,18,0,1,0
253,224,12,2,17,3
30,10,50,0,0,0
68,126,0,0,0,0
17,92,2,1,0,0
171,147,5,0,16,0
1,6,0,0,0,0
21,43,0,0,0,0
188,159,14,4,25,0
10,25,1,0,8,0
31,33,0,4,0,0
53,94,1,0,2,0
0,6,13,0,43,17
14,20,0,0,0,0
168,234,17,0,6,0
0,0,0,1,17,2
18,8,1,0,1,0
68,21,1,0,1,0
1,7,0,0,1,0
4,0,0,0,0,0
